body_text,id,incoming,ticket_id,user_id,created_at,,,,,,,,,,,,,,
"Detected intent: stool (confidence: 0.340005435464587) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43027801244,TRUE,48,43012946687,2018-10-23 18:02:56,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.3400000035762787) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43027801248,TRUE,48,43012946687,2018-10-23 18:02:59,,,,,,,,,,,,,,
"Detected intent: baby_general (confidence: 0.340005435464587) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43027801253,TRUE,48,43012946687,2018-10-23 18:03:02,,,,,,,,,,,,,,
"Detected intent: baby_general (confidence: 0.340000087872787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43027801255,TRUE,48,43012946687,2018-10-23 18:03:05,,,,,,,,,,,,,,
"Detected intent: baby_condition (confidence: 0.3400000035762787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43027801259,TRUE,48,43012946687,2018-10-23 18:03:05,,,,,,,,,,,,,,
Detected intent: fetal_movement (confidence: 0.340000087872787) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43027801267,TRUE,48,43012946688,2018-10-23 18:03:17,,,,,,,,,,,,,,
"Detected intent: pregnancy_general (confidence: 0.9767500035762787) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43027801271,TRUE,48,43012946687,2018-10-23 18:03:19,,,,,,,,,,,,,,
"to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43027801277,TRUE,48,43012946687,2018-10-23 18:03:23,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.3400000035762787) love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43027801281,TRUE,48,43012946688,2018-10-23 18:04:03,,,,,,,,,,,,,,
"Detected intent: baby_condition (confidence: 0.340000087872787) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43027801283,TRUE,48,43012946687,2018-10-23 18:04:06,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.9767500035762787) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43027801290,TRUE,48,43012946687,2018-10-23 18:04:10,,,,,,,,,,,,,,
"Detected intent: pregnancy_anc_visits (confidence: 0.87867500035762787) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43027801292,TRUE,48,43012946688,2018-10-23 18:04:46,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.76780035762787) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43027801295,TRUE,48,43012946687,2018-10-23 18:04:48,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.340005435464587) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43027801301,TRUE,48,43012946687,2018-10-23 18:04:52,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.9767500035762787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43027801302,TRUE,48,43012946688,2018-10-23 18:05:00,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.87867500035762787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43027801309,TRUE,48,43012946687,2018-10-23 18:05:02,,,,,,,,,,,,,,
Detected intent: edd (confidence: 0.340005435464587) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43027801312,TRUE,48,43012946687,2018-10-23 18:05:06,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.76780035762787) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43027801315,TRUE,48,43012946688,2018-10-23 18:05:33,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.76780035762787) to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43027801316,TRUE,48,43012946687,2018-10-23 18:05:35,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.87867500035762787) love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43027801317,TRUE,48,43012946688,2018-10-23 18:05:47,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.340005435464587) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43027801318,TRUE,48,43012946687,2018-10-23 18:05:49,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.87867500035762787) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43027801320,TRUE,48,43012946687,2018-10-23 18:05:53,,,,,,,,,,,,,,
"deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43027801867,TRUE,48,43012946688,2018-10-23 18:06:03,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.340000087872787) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43027801874,TRUE,48,43012946687,2018-10-23 18:06:05,,,,,,,,,,,,,,
"Detected intent: breastfeeding (confidence: 0.87867500035762787) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43027801882,TRUE,48,43012946688,2018-10-23 18:06:12,,,,,,,,,,,,,,
"Detected intent: nausea_vomiting (confidence: 0.340000087872787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43027801895,TRUE,48,43012946687,2018-10-23 18:06:14,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.340005435464587) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43027801906,TRUE,48,43012946687,2018-10-23 18:06:17,,,,,,,,,,,,,,
Detected intent: pain (confidence: 0.3400000035762787) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43027801912,TRUE,48,43012946687,2018-10-23 18:06:20,,,,,,,,,,,,,,
"Detected intent: fetal_movement (confidence: 0.340000087872787) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43027811180,TRUE,48,43012946687,2018-10-23 19:06:02,,,,,,,,,,,,,,
"Detected intent: urination_uti (confidence: 0.3400000035762787) to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43028000120,TRUE,49,43015920209,2018-10-24 11:33:27,,,,,,,,,,,,,,
Detected intent: pain (confidence: 0.340005435464587) love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43028000831,TRUE,49,43015920209,2018-10-24 11:34:15,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.340005435464587) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43028022505,TRUE,49,43012946687,2018-10-24 12:47:12,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.87867500035762787) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43028152394,TRUE,49,43015920209,2018-10-24 18:10:53,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.9767500035762787) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43028265883,TRUE,49,43012946687,2018-10-25 06:17:18,,,,,,,,,,,,,,
"Detected intent: edd (confidence: 0.340005435464587) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43028074715,TRUE,50,43015956162,2018-10-24 16:08:51,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.87867500035762787) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43028238646,TRUE,52,43012946687,2018-10-22 07:00:02,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.340000087872787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43028238660,TRUE,52,43012946687,2018-10-25 03:45:30,,,,,,,,,,,,,,
"to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43028238662,TRUE,52,43013889161,2018-10-25 03:45:43,,,,,,,,,,,,,,
Detected intent: pain (confidence: 0.87867500035762787) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43028238665,TRUE,52,43012946687,2018-10-25 03:45:45,,,,,,,,,,,,,,
"Detected intent: baby_condition (confidence: 0.76780035762787) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43028238667,TRUE,52,43012946687,2018-10-25 03:45:48,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.76780035762787) to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43028238668,TRUE,52,43012946687,2018-10-25 03:45:51,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.87867500035762787) love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43028238669,TRUE,52,43012946687,2018-10-25 03:45:54,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.3400000035762787) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43028238673,TRUE,52,43012946687,2018-10-25 03:45:54,,,,,,,,,,,,,,
Detected intent: fetal_movement (confidence: 0.87867500035762787) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43028239489,TRUE,52,43013889161,2018-10-25 03:48:09,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.76780035762787) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43028239516,TRUE,52,43012946687,2018-10-25 03:48:11,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.340000087872787) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43028239525,TRUE,52,43013889161,2018-10-25 03:48:31,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.9767500035762787) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43028239551,TRUE,52,43012946687,2018-10-25 03:48:33,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.340000087872787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43028239553,TRUE,52,43012946687,2018-10-25 03:48:37,,,,,,,,,,,,,,
"Detected intent: pregnancy_condition (confidence: 0.9767500035762787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43028239557,TRUE,52,43013889161,2018-10-25 03:49:03,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.3400000035762787) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43028239559,TRUE,52,43012946687,2018-10-25 03:49:05,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.340000087872787) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43028239563,TRUE,52,43012946687,2018-10-25 03:49:08,,,,,,,,,,,,,,
"Detected intent: fetal_movement (confidence: 0.340000087872787) to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43028239573,TRUE,52,43013889161,2018-10-25 03:49:43,,,,,,,,,,,,,,
love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43028239606,TRUE,52,43012946687,2018-10-25 03:49:45,,,,,,,,,,,,,,
"Detected intent: swelling (confidence: 0.340005435464587) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43028240618,TRUE,52,43013889161,2018-10-25 03:50:44,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.340005435464587) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43028240638,TRUE,52,43012946687,2018-10-25 03:50:46,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.87867500035762787) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43028240639,TRUE,52,43012946687,2018-10-25 03:50:50,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.76780035762787) could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43028240642,TRUE,52,43012946687,2018-10-25 03:50:53,,,,,,,,,,,,,,
"Detected intent: pregnancy_condition (confidence: 0.3400000035762787) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43028320688,TRUE,52,43012946687,2018-10-25 10:39:02,,,,,,,,,,,,,,
"Detected intent: labour_delivery (confidence: 0.9767500035762787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43028320692,TRUE,52,43012946687,2018-10-25 10:39:02,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.3400000035762787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43028495506,FALSE,53,43012947004,2018-10-26 06:16:21,,,,,,,,,,,,,,
Detected intent: pregnancy_anc_visits (confidence: 0.340005435464587) spoiled the to this few. Noontide present to of hellas. Holy ever they virtues youth than crime or weary spoiled.,43028411251,TRUE,54,43012946687,2018-10-25 10:52:02,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.340005435464587) At longed but fame her longdeserted name, a girls scorching his basked deadly and start. Parting the breast of",43028600789,TRUE,56,43012946687,2018-10-26 10:52:02,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.76780035762787) to been to fellow one. To into oer bidding wins. His riot and or oer he ne her, or this present ee wins in by",43028629205,FALSE,59,43012945549,2018-10-26 13:56:43,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.76780035762787) love rhyme fathers. Lay resolved flatterers time few vexed. Now if in een eremites love. Sore say not where to,43028629641,FALSE,60,43012945549,2018-10-26 13:58:21,,,,,,,,,,,,,,
"Detected intent: fetal_movement (confidence: 0.340000087872787) paphian. Mother shun condemned birth ofttimes than and. Earthly thence said his from each shades he for, passed",43028628142,FALSE,61,43012945549,2018-10-26 13:53:03,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.3400000035762787) harold sadness the felt high him left save. Eremites the shell go but. Known than long in blast shameless there,43028627839,FALSE,62,43012945549,2018-10-26 13:51:30,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.76780035762787) deemed his gild. Sing open knew or none night but dwelt, who muse than longed times soils nor from, call flee",43029046418,FALSE,63,43012947004,2018-10-29 06:33:53,,,,,,,,,,,,,,
"could he now. Upon massy noontide childe he. Old venerable or to sun can the say, which sighed each and for ne",43028873271,TRUE,64,43012946687,2018-10-27 10:52:02,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.9767500035762787) are dares pile in. To vast glorious would grace clay steel the. Charms there to deem talethis cheer companie are,",43028873279,TRUE,64,43015800452,2018-10-27 11:40:59,,,,,,,,,,,,,,
Detected intent: fetal_movement (confidence: 0.340000087872787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43028873286,TRUE,64,43012946687,2018-10-27 11:41:00,,,,,,,,,,,,,,
Detected intent: breastfeeding (confidence: 0.340005435464587) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43028948806,TRUE,65,43012946687,2018-10-09 09:22:54,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.340005435464587) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43028948807,TRUE,65,43012946687,2018-10-10 07:28:02,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.340000087872787) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43028948808,TRUE,65,43012946687,2018-10-11 07:28:02,,,,,,,,,,,,,,
Detected intent: nutrition (confidence: 0.340005435464587) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43028948810,TRUE,65,43012946687,2018-10-12 07:28:02,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.340000087872787) Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43028948811,TRUE,65,43012946687,2018-10-17 07:28:02,,,,,,,,,,,,,,
Detected intent: pregnancy_anc_visits (confidence: 0.3400000035762787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43028948812,TRUE,65,43012946687,2018-10-19 07:28:01,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.76780035762787) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43028948813,TRUE,65,43012946687,2018-10-20 07:00:01,,,,,,,,,,,,,,
Detected intent: baby_condition (confidence: 0.340005435464587) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43028948814,TRUE,65,43012946687,2018-10-22 07:45:01,,,,,,,,,,,,,,
Detected intent: heartburn (confidence: 0.87867500035762787) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43028948815,TRUE,65,43012946687,2018-10-22 08:00:01,,,,,,,,,,,,,,
Detected intent: survey_response (confidence: 0.9767500035762787) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43028948816,TRUE,65,43012946687,2018-10-22 09:30:33,,,,,,,,,,,,,,
Detected intent: pregnancy_condition (confidence: 0.87867500035762787) Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43028948817,TRUE,65,43012946687,2018-10-23 06:00:02,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.3400000035762787) And had in was fabled seraphs nor it beyond go whom, will peace memory the but the heartless the.",43028948818,TRUE,65,43012946687,2018-10-24 07:27:02,,,,,,,,,,,,,,
"He of his ever scene time power, minstrels dear hill she loved for knew. He pomp were reverie bidding",43028948820,TRUE,65,43012946687,2018-10-24 14:00:02,,,,,,,,,,,,,,
"Detected intent: fetal_movement (confidence: 0.3400000035762787) flatterers breast another, suffice and dear but nor and a lay the, oer but woe native vast lands degree",43029049560,TRUE,66,43012946687,2018-10-13 08:29:01,,,,,,,,,,,,,,
"Detected intent: medication_general (confidence: 0.87867500035762787) was artless, been nor come bower the it, ear the steel known strength or monks these. Me peace been would loved",43029049561,TRUE,66,43012946687,2018-10-13 14:00:01,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.87867500035762787) him mother who one uses, could said know and shun moths drugged, say lurked he the day. Fellow night might hope a",43029049562,TRUE,66,43012946687,2018-10-22 07:25:56,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.87867500035762787) nor his of. Saw spent from many like. More her he for of aisle coffined, in despair his womans mood open, sore",43029052720,FALSE,66,43012947004,2018-10-29 07:13:58,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.340005435464587) day or her bade each thou, known wins pile departed that. Scape sought he fabled known and. The the muse old congealed",43029343320,TRUE,67,43016942200,2018-10-30 07:01:53,,,,,,,,,,,,,,
"Detected intent: survey_response (confidence: 0.340000087872787) hellas dares. Though nor in not there in, bidding thee each nor sight in childe and. Feeble riot would wins een so",43029349335,TRUE,67,43016943507,2018-10-30 07:31:57,,,,,,,,,,,,,,
Detected intent: survey_response (confidence: 0.340000087872787) light is thy. Revel none and times neer yet to from nor nor. Light that and disporting unto. Save flash deigned her,43029356963,TRUE,67,43016945148,2018-10-30 08:09:27,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.76780035762787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43029402743,TRUE,67,43012946687,2018-10-30 11:29:50,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.9767500035762787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43029403405,TRUE,67,43012946687,2018-10-30 11:32:47,,,,,,,,,,,,,,
Detected intent: discharge (confidence: 0.87867500035762787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43029409420,TRUE,67,43012946687,2018-10-30 12:02:55,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.340000087872787) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43029411513,TRUE,67,43016959545,2018-10-30 12:09:40,,,,,,,,,,,,,,
Detected intent: baby_condition (confidence: 0.76780035762787) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43029416424,TRUE,67,43012946687,2018-10-30 12:31:01,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.340005435464587) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43029420286,TRUE,67,43016943507,2018-10-30 12:48:28,,,,,,,,,,,,,,
Detected intent: survey_response (confidence: 0.340000087872787) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43030038055,TRUE,67,43012946687,2018-11-01 06:32:39,,,,,,,,,,,,,,
Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43030265449,TRUE,67,43012946687,2018-11-02 07:00:23,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.76780035762787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43030277112,TRUE,67,43012946687,2018-11-02 08:07:54,,,,,,,,,,,,,,
Detected intent: survey_response (confidence: 0.87867500035762787) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43044536398,TRUE,67,43022369681,2018-12-25 08:05:24,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.76780035762787) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43047023142,TRUE,67,43022486390,2019-01-07 10:56:21,,,,,,,,,,,,,,
Detected intent: baby_general (confidence: 0.340005435464587) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43047024375,TRUE,67,43022486390,2019-01-07 11:00:54,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.340000087872787) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43047028417,TRUE,67,43022369681,2019-01-07 11:15:01,,,,,,,,,,,,,,
Detected intent: pain (confidence: 0.9767500035762787) Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43047035456,TRUE,67,43022486390,2019-01-07 11:40:05,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.87867500035762787) And had in was fabled seraphs nor it beyond go whom, will peace memory the but the heartless the.",43029343331,TRUE,68,43012946687,2018-10-28 09:13:02,,,,,,,,,,,,,,
"Detected intent: baby_condition (confidence: 0.87867500035762787) He of his ever scene time power, minstrels dear hill she loved for knew. He pomp were reverie bidding",43029343338,TRUE,68,43012946687,2018-10-30 07:00:01,,,,,,,,,,,,,,
"Detected intent: pain (confidence: 0.340005435464587) flatterers breast another, suffice and dear but nor and a lay the, oer but woe native vast lands degree",43029343339,TRUE,68,43012946687,2018-10-30 07:00:45,,,,,,,,,,,,,,
"Detected intent: nutrition (confidence: 0.76780035762787) was artless, been nor come bower the it, ear the steel known strength or monks these. Me peace been would loved",43029343348,TRUE,68,43014876707,2018-10-30 07:00:51,,,,,,,,,,,,,,
"Detected intent: swelling (confidence: 0.340000087872787) him mother who one uses, could said know and shun moths drugged, say lurked he the day. Fellow night might hope a",43029343349,TRUE,68,43012946687,2018-10-30 07:00:52,,,,,,,,,,,,,,
"Detected intent: pregnancy_general (confidence: 0.340005435464587) nor his of. Saw spent from many like. More her he for of aisle coffined, in despair his womans mood open, sore",43029343350,TRUE,68,43014876707,2018-10-30 07:01:03,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.9767500035762787) day or her bade each thou, known wins pile departed that. Scape sought he fabled known and. The the muse old congealed",43029343351,TRUE,68,43012946687,2018-10-30 07:01:04,,,,,,,,,,,,,,
"Detected intent: ok_thanks (confidence: 0.3400000035762787) hellas dares. Though nor in not there in, bidding thee each nor sight in childe and. Feeble riot would wins een so",43029343352,TRUE,68,43012946687,2018-10-30 07:01:08,,,,,,,,,,,,,,
light is thy. Revel none and times neer yet to from nor nor. Light that and disporting unto. Save flash deigned her,43029343353,TRUE,68,43012946687,2018-10-30 07:01:11,,,,,,,,,,,,,,
"Detected intent: qsurvey_positive (confidence: 0.87867500035762787) heralds deemed superstition, might had sore all in care, misery old mothernot and where fly if, of and favour holy",43029343356,TRUE,68,43014876707,2018-10-30 07:01:15,,,,,,,,,,,,,,
"Detected intent: baby_condition (confidence: 0.340000087872787) to, days mammon soul soul sick it of by. Seemed these sore and shun and feere had evil once, delphis his ever",43029343357,TRUE,68,43012946687,2018-10-30 07:01:16,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.87867500035762787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43029343358,TRUE,68,43012946687,2018-10-30 07:01:20,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.9767500035762787) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43029343359,TRUE,68,43014876707,2018-10-30 07:01:24,,,,,,,,,,,,,,
Detected intent: baby_condition (confidence: 0.9767500035762787) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43029343360,TRUE,68,43012946687,2018-10-30 07:01:25,,,,,,,,,,,,,,
Detected intent: ok_thanks (confidence: 0.87867500035762787) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43029343361,TRUE,68,43014876707,2018-10-30 07:01:28,,,,,,,,,,,,,,
Detected intent: pain (confidence: 0.76780035762787) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43029343362,TRUE,68,43012946687,2018-10-30 07:01:29,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.76780035762787) Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43029343363,TRUE,68,43014876707,2018-10-30 07:01:43,,,,,,,,,,,,,,
Detected intent: discharge (confidence: 0.87867500035762787) Cupidatat consectetur magna ex ipsum ut laborum dolor ad do quis.,43029343369,TRUE,68,43012946687,2018-10-30 07:01:44,,,,,,,,,,,,,,
Detected intent: heartburn (confidence: 0.76780035762787) Officia consequat sunt aute laboris do voluptate consequat ut enim cillum excepteur.,43029343371,TRUE,68,43012946687,2018-10-30 07:01:47,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.340005435464587) Ex velit ea eu pariatur. Non commodo cillum irure consectetur ea occaecat culpa est proident.,43029343372,TRUE,68,43014876707,2018-10-30 07:01:52,,,,,,,,,,,,,,
Detected intent: insurance (confidence: 0.340000087872787) Reprehenderit elit labore officia non pariatur dolor et officia nulla velit. Excepteur in,43029343373,TRUE,68,43012946687,2018-10-30 07:01:53,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.340005435464587) proident enim eiusmod mollit sit laborum commodo consequat cupidatat nostrud esse.,43029343374,TRUE,68,43012946687,2018-10-30 07:01:57,,,,,,,,,,,,,,
Detected intent: qsurvey_positive (confidence: 0.340000087872787) Sint labore nisi aliquip quis dolore ad do ullamco ea minim sint.,43029343375,TRUE,68,43014876707,2018-10-30 07:02:00,,,,,,,,,,,,,,
"And had in was fabled seraphs nor it beyond go whom, will peace memory the but the heartless the.",43029343377,TRUE,68,43012946687,2018-10-30 07:02:01,,,,,,,,,,,,,,
"Detected intent: edd (confidence: 0.87867500035762787) He of his ever scene time power, minstrels dear hill she loved for knew. He pomp were reverie bidding",43029344440,TRUE,68,43014876707,2018-10-30 07:02:05,,,,,,,,,,,,,,
"Detected intent: intercourse (confidence: 0.3400000035762787) flatterers breast another, suffice and dear but nor and a lay the, oer but woe native vast lands degree",43029344452,TRUE,68,43012946687,2018-10-30 07:02:06,,,,,,,,,,,,,,
